,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445325.0,19445325.0,False,,1,,,,2023-08-01T20:46:00.000Z,29184.76497997135,16601315859.079838,41.5191,-0.18290017,0.03727026,-0.14466639,-4.61489196,7.30312399,3.04024719,567507240084.1614,48.347,612880064579.4,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T20:46:00.000Z,1848.8455596244564,6975243718.189768,54.2035,-0.07553212,-0.32556584,-0.60834214,-3.59958772,-3.00490759,-0.76756618,222186567469.94717,18.9285,222186567469.95,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
2,825,Tether USDt,USDT,tether,58272,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T20:46:00.000Z,0.9993561920656747,25581264189.509884,39.0274,-0.0381671,-0.05535999,-0.05753711,-0.07748188,-0.08979981,-0.09403211,83841480134.8216,7.1401,86650435664.55,,2023-08-01T20:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 20:48:21.380805
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855114.2477596,153855114.2477596,False,,4,,,,2023-08-01T20:46:00.000Z,245.9570171493836,798962428.6843158,-26.9653,-0.21022391,2.05376668,3.56260688,0.37973762,-20.16377092,-23.90945887,37841744973.55659,3.2235,37841744973.56,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T20:46:00.000Z,0.6979391678375637,1560814886.6774282,15.8764,-0.17912236,-1.1834152,-0.49891927,44.30044403,32.97121824,52.97076996,36777102861.18059,3.1317,69793916783.76,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26250876095.057114,26250876095.057114,False,,6,,,,2023-08-01T20:46:00.000Z,0.9999587359457782,3915352823.9378314,38.9747,-0.03454584,0.00195324,-0.0154031,-0.01884597,-0.001037,-0.0059942,26249792877.48256,2.2362,26249792877.48,,2023-08-01T20:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 20:48:21.380805
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140416256383.70523,140416256383.70523,True,,7,,,,2023-08-01T20:46:00.000Z,0.07714932530768409,366169170.3391729,7.7419,-0.18101396,-0.24674033,-5.08344382,13.50793603,6.07982847,-1.02028205,10833019442.233648,0.9229,10833019442.23,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35010905033.978,36030277985.671,False,,8,,,,2023-08-01T20:46:00.000Z,0.30612207411255127,257017867.57784063,38.5136,-0.02630266,-1.03617839,1.15246519,5.74671425,-19.0133443,-20.10668212,10717610865.558907,0.913,13775493335.06,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404509879.233194,553868048.1017171,True,,9,,,,2023-08-01T20:46:00.000Z,23.478912219889413,412833719.6426359,8.3324,-0.33814875,-1.31935726,1.26664484,20.18858226,10.51882823,8.99940528,9497451946.594229,0.809,13004219282.78,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600617259.53853,89600626786.0492,True,,10,71659659264.0,5603090226.807725,,2023-08-01T20:46:00.000Z,0.07819029959611566,209582400.81135008,-19.2853,-0.10276971,0.18913405,-4.10248485,3.23730342,1.79498811,13.24541106,7005899107.520209,0.5968,7005899852.4,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73491939.22743528,84000000.0,False,,11,,,,2023-08-01T20:46:00.000Z,93.03772735799757,756724439.5234144,34.7638,-0.46182942,1.19060669,4.51918685,-17.04946478,-2.24180858,7.22297846,6837523004.85265,0.5825,7815169098.07,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-01T20:46:00.000Z,0.6849507136812932,284510231.2600501,24.8593,-0.26703326,-0.17653983,-2.96344175,1.98796714,-23.78418627,-30.99160494,6383376990.13745,0.5438,6849507136.81,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1211040830.4106305,1340519707.7158103,True,,13,,,,2023-08-01T20:46:00.000Z,5.124330450637907,121255064.50058097,10.5415,-0.18440581,0.61470262,-0.61457559,-5.13282224,-2.7604152,-9.49368111,6205773404.239011,0.5285,6869265957.93,,2023-08-01T20:46:00.000Z,,,,,,2023-08-01 20:48:21.380805
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-01T20:46:00.000Z,8.30292653693464e-06,128165411.5059927,-19.3464,-0.19686635,-1.08491921,6.04472521,9.32207192,-4.0179269,-16.41910681,4893304136.952759,0.4167,4895314488.09,,2023-08-01T20:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-01 20:48:21.380805
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-01T20:46:00.000Z,29187.200244844607,198672435.39507598,26.4682,-0.11582881,-0.05044698,-0.21040964,-4.48249354,7.14587981,2.89268693,4724245711.194368,0.4025,4724245711.19,,2023-08-01T20:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-01 20:48:21.380805
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445325.0,19445325.0,False,,1,,,,2023-08-01T20:47:00.000Z,29189.476193089293,16600699602.778955,41.4956,-0.14321873,0.12767596,-0.16686099,-4.62657835,7.35954824,2.92176745,567598851154.384,48.3548,612979000054.88,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T20:47:00.000Z,1849.4142353531743,6974969801.347285,54.1921,-0.03542288,-0.246416,-0.62585288,-3.59117171,-2.95013335,-0.85214061,222254908553.12177,18.9343,222254908553.12,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
2,825,Tether USDt,USDT,tether,58272,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T20:47:00.000Z,0.9994561056969756,25576985748.55599,39.0085,-0.00476653,-0.06069824,-0.04828997,-0.06587488,-0.07963288,-0.0812713,83849862438.1489,7.1429,86659098801.63,,2023-08-01T20:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 20:49:21.493077
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855114.2477596,153855114.2477596,False,,4,,,,2023-08-01T20:47:00.000Z,245.95738884835404,798883410.9426485,-26.9055,-0.2191345,2.05628585,3.54776851,0.33942538,-20.16563203,-23.92631104,37841802161.34415,3.2235,37841802161.34,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T20:47:00.000Z,0.6979364512324789,1559621113.9737008,15.5591,-0.18250323,-1.11476683,-0.5045221,44.286014,32.97223805,52.95523155,36776959712.795685,3.1331,69793645123.25,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26250876095.057114,26250876095.057114,False,,6,,,,2023-08-01T20:47:00.000Z,1.0000041849740178,3913687506.807751,39.1429,-0.00738915,-0.01683745,-0.00276319,-0.0069568,0.00168646,0.00493122,26250985954.291515,2.2363,26250985954.29,,2023-08-01T20:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 20:49:21.493077
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140416256383.70523,140416256383.70523,True,,7,,,,2023-08-01T20:47:00.000Z,0.07714715698735168,365845427.46537334,7.6303,-0.1958054,-0.20619543,-5.07927494,13.47254218,6.07289143,-1.03695946,10832714974.80993,0.9228,10832714974.81,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35010905033.978,36030277985.671,False,,8,,,,2023-08-01T20:47:00.000Z,0.3061222333546325,256957830.14081657,38.4567,-0.03181222,-1.01664251,1.16253132,5.72260942,-19.0095648,-20.11767841,10717616440.76829,0.913,13775500500.96,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404509879.233194,553868048.1017171,True,,9,,,,2023-08-01T20:47:00.000Z,23.47954536165707,412792961.34013206,8.3587,-0.34723531,-1.31356678,1.26572588,20.17198708,10.53433033,9.01377971,9497708058.694202,0.809,13004569959.78,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600617259.53853,89600626786.0492,True,,10,71659659264.0,5603022626.262325,,2023-08-01T20:47:00.000Z,0.07818935624045233,209601014.13454282,-19.2879,-0.07867884,0.21344282,-4.0923623,3.2221646,1.79628982,13.22129901,7005814582.270479,0.5968,7005815327.14,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73491939.22743528,84000000.0,False,,11,,,,2023-08-01T20:47:00.000Z,93.0388791204941,756693083.1558656,34.887,-0.47667464,1.19375063,4.51718099,-17.07053664,-2.2362846,7.21778368,6837607650.112049,0.5825,7815265846.12,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-01T20:47:00.000Z,0.684931909570802,284474265.34580386,24.849,-0.27354838,-0.15174731,-2.96379442,1.93869115,-23.78439446,-31.00740609,6383201745.811351,0.5438,6849319095.71,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1211040830.4106305,1340519707.7158103,True,,13,,,,2023-08-01T20:47:00.000Z,5.124356343114051,121243979.98018116,10.5798,-0.18585445,0.63030756,-0.61991961,-5.17775579,-2.75765305,-9.48690931,6205804761.084822,0.5285,6869300667.3,,2023-08-01T20:47:00.000Z,,,,,,2023-08-01 20:49:21.493077
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-01T20:47:00.000Z,8.303084819824907e-06,128139662.1397438,-19.3046,-0.20463385,-1.05756682,6.03559453,9.29752189,-4.0105297,-16.42278736,4893397420.485777,0.4169,4895407809.95,,2023-08-01T20:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-01 20:49:21.493077
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-01T20:47:00.000Z,29188.69915960919,198535865.97206244,26.3398,-0.10744382,-0.05620257,-0.20045769,-4.50226588,7.16024476,2.8937383,4724488325.819568,0.4025,4724488325.82,,2023-08-01T20:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-01 20:49:21.493077
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445325.0,19445325.0,False,,1,,,,2023-08-01T20:48:00.000Z,29201.152193880134,16592205314.605087,41.3411,-0.13588514,0.16242882,-0.13430081,-4.61231232,7.39309397,2.93542569,567825894784.4623,48.3742,613224196071.48,,2023-08-01T20:48:00.000Z,,,,,,2023-08-01 20:50:21.593085
1,1027,Ethereum,ETH,ethereum,7202,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120175839.62777206,120175839.62777206,True,,2,,,,2023-08-01T20:48:00.000Z,1849.970253925878,6970888389.812358,54.0199,-0.02704483,-0.14507651,-0.6040461,-3.57518376,-2.91552398,-0.81303118,222321728551.94507,18.94,222321728551.95,,2023-08-01T20:48:00.000Z,,,,,,2023-08-01 20:50:21.593085
2,825,Tether USDt,USDT,tether,58272,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-01T20:48:00.000Z,0.9995526176704741,25560709879.43028,38.8267,0.00118861,-0.04524455,-0.04488644,-0.0556018,-0.08120648,-0.0728159,83857959357.71881,7.1436,86667466993.69,,2023-08-01T20:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-01 20:50:21.593085
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855114.2477596,153855114.2477596,False,,4,,,,2023-08-01T20:48:00.000Z,245.97222525614382,798609171.300578,-26.9712,-0.21203637,2.07546079,3.5461066,0.35301867,-20.15220131,-23.91563138,37844084818.55967,3.2237,37844084818.56,,2023-08-01T20:48:00.000Z,,,,,,2023-08-01 20:50:21.593085
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-01T20:48:00.000Z,0.6980029222258021,1551715422.623147,14.5817,-0.17418298,-1.00120811,-0.49942602,44.29439364,33.01087143,52.95102421,36780462325.44644,3.1334,69800292222.58,,2023-08-01T20:48:00.000Z,,,,,,2023-08-01 20:50:21.593085
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26250876095.057114,26250876095.057114,False,,6,,,,2023-08-01T20:48:00.000Z,1.0001620669770999,3913447000.0529766,39.1077,0.00028537,0.00599966,0.00825794,0.00740555,0.01469802,0.01181898,26255130495.192062,2.2367,26255130495.19,,2023-08-01T20:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-01 20:50:21.593085
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140416256383.70523,140416256383.70523,True,,7,,,,2023-08-01T20:48:00.000Z,0.07715490778108065,364215372.4081574,6.7647,-0.17899923,-0.11556373,-5.07448202,13.48233658,6.08837873,-1.02941877,10833803312.249355,0.9229,10833803312.25,,2023-08-01T20:48:00.000Z,,,,,,2023-08-01 20:50:21.593085
